"fullname","id","images/0","isQuote","isRetweet","likes","quotes","replies","retweets","text","timestamp","url","username","verified"
"In The Woods 🦔🍄🌿","1698436045598065139",,"false","false","2","0","1","0","Yeah okay I’ll just stop having adhd thanks for the killer advice 😂🥰

(Also some ppl have naturally orderly kids and husbands and some don’t. Consider perhaps not judging ppl and you might be less likely to ruin perfectly good relationships.)","2023-09-03T20:41:00.000Z","https://twitter.com/DuckieLouise/status/1698436045598065139","@DuckieLouise","false"
"Keevs","1698435966917136724",,"false","false","0","0","1","0","And having adhd means you're not smart?","2023-09-03T20:41:00.000Z","https://twitter.com/NotKeevs/status/1698435966917136724","@NotKeevs","false"
"Kirsty","1698435891100803351",,"false","false","0","0","0","0","I remember them being on TV a lot when I was little so had vague and few memories of the films - most of them were from Hilary Swanks one 
Watched them with my daughter recently and then put Cobra Kai to check out content suitability and bam! She didn't watch it but I binged 🤣","2023-09-03T20:40:00.000Z","https://twitter.com/TheADHDKirsty/status/1698435891100803351","@TheADHDKirsty","false"
"SeaCanine","1698435739011129848",,"false","false","2","0","0","0","We get dragged into stupid arguements like this all the time 🤦🤦

It's weird cos the guy was a Tunisian 
A country which was little more than a Roman colony for almost 2000 years somehow gets the right to decide who is more arab 🤦🤦","2023-09-03T20:40:00.000Z","https://twitter.com/Drdevil37312006/status/1698435739011129848","@Drdevil37312006","false"
"lizzy","1698435620023017861",,"false","false","1","0","0","0","there’s like different types of adhd like type?? and it will definitely be helpful to look up symptoms in WOMEN bc it changes a lot from guys, a big thing for me is off my meds i’m annoying?? like i’ve always like had that made apparent to me but def look at the symptoms","2023-09-03T20:39:00.000Z","https://twitter.com/lamictalspo/status/1698435620023017861","@lamictalspo","false"
"parasite hilton","1698435536371802585",,"false","false","0","0","0","0","PLUS i got adhd so trust, it wasn’t going well 😭","2023-09-03T20:39:00.000Z","https://twitter.com/lohaanda/status/1698435536371802585","@lohaanda","false"
"Mind/Body/Light/Sound","1698435312966672627",,"false","false","2","0","0","0","Why are you acting like it's some intricate arthouse drama and that it's surprising it gained a lot of money being so, lmao 
Its editing is as ADHD designed as any superhero flick and it's made by an incredibly mainstream-friendly and popular director, fully unremarkable stuff","2023-09-03T20:38:00.000Z","https://twitter.com/TwinkJLG/status/1698435312966672627","@TwinkJLG","false"
"techno","1698435174932021750",,"false","false","0","0","1","0","I always start camping when I'm behind because my remaining stocks become much more precious. At the end of the day i'm just a dopamine fiend.

I can't think properly when i'm bored (maybe an adhd thing?) and I get bored when I camp while ahead lol","2023-09-03T20:37:00.000Z","https://twitter.com/technospiderssb/status/1698435174932021750","@technospiderssb","false"
"College Sapphomore","1698435162156003602",,"false","false","1","0","0","0","That's the one I couldn't remember thank you, they hop buzzwords so often my ADHD ass can't keep up sometimes.","2023-09-03T20:37:00.000Z","https://twitter.com/CSapphomore/status/1698435162156003602","@CSapphomore","false"
"Brock Mcblockchain | breadcat.eth","1698434699943698472",,"false","false","2","0","1","0","I'm SQUIRREL also SQUIRREL ADHD.","2023-09-03T20:36:00.000Z","https://twitter.com/BrockMcBreadcat/status/1698434699943698472","@BrockMcBreadcat","true"
"Chris ☕️","1698434573112144300",,"false","false","1","0","1","0","I’m ADHD sir you know I read every other word","2023-09-03T20:35:00.000Z","https://twitter.com/ChrisCoffeeEth/status/1698434573112144300","@ChrisCoffeeEth","true"
"𝔧𝔲𝔦𝔠𝔶 𝔧","1698434538941145388",,"false","false","1","0","1","0","and if we’re on the subject of disabilities a lot of people (not just parents but people living with it) don’t know that being neurodivergent (adhd/autism) is a disability!!! which a lot more people have it than we realize, just mostly undiagnosed 😭","2023-09-03T20:35:00.000Z","https://twitter.com/pizzah000ligan/status/1698434538941145388","@pizzah000ligan","false"
"Elijah","1698434457580245160",,"false","false","0","0","1","0","I don’t google stats like you bud I just watch basketball. Get off your phone maybe your ADHD would improve 😂","2023-09-03T20:35:00.000Z","https://twitter.com/snipergainz_/status/1698434457580245160","@snipergainz_","false"
"Maevyn | Bunny Vtuber 🔮🐇","1698434433395703986",,"false","false","11","0","0","1","The hardest thing about having adhd and streaming while going to college means having to tear yourself away from working on stream to do assignments 🫠

Working on stuff for stream has my attention in a chokehold, in one of the best ways possible.","2023-09-03T20:34:00.000Z","https://twitter.com/Just_Maevyn/status/1698434433395703986","@Just_Maevyn","false"
"espen⛈️","1698434140079538460",,"false","false","0","0","1","0","its ok i have the same except ive been diagnosed with adhd since i was 5 but i dont kin childe ironically","2023-09-03T20:33:00.000Z","https://twitter.com/BOYPUPPETT/status/1698434140079538460","@BOYPUPPETT","false"
"fendi","1698434066846990439",,"false","false","0","0","1","0","i have adhd soooo thats probably why everything is that chaotic","2023-09-03T20:33:00.000Z","https://twitter.com/420torao/status/1698434066846990439","@420torao","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698433989340533147",,"false","false","1","0","1","0","😭 idk if it's satire, i was going to comment "" real""

are you ok though?","2023-09-03T20:33:00.000Z","https://twitter.com/my_adhd_diaries/status/1698433989340533147","@my_adhd_diaries","false"
"ADHD Dog","1698433939373748300",,"false","false","0","0","0","0","I disagree","2023-09-03T20:33:00.000Z","https://twitter.com/adhd_dog/status/1698433939373748300","@adhd_dog","false"
"🇲🇽ام زكريا","1698433914321158182",,"false","false","2","0","0","0","It drives me nuts cause I'll put a jilbab top over my bati to take the trash out or run to the store and he'll be like why are you going out like that and I'm like ??? What I'm meant to get dressed to go outside for 2 minutes!!?🤣","2023-09-03T20:32:00.000Z","https://twitter.com/umm_zakk/status/1698433914321158182","@umm_zakk","false"
"Elijah","1698433728543183137",,"false","false","0","0","2","0","I’m a Ja fan but Drose is better lmao stats can’t tell you that. That’s what’s wrong with you youngins you look at stats and don’t watch actual basketball cause you got ADHD from your cell phone and Tik tok 😂😂😂😂","2023-09-03T20:32:00.000Z","https://twitter.com/snipergainz_/status/1698433728543183137","@snipergainz_","false"
"Goblin","1698433651287974208",,"false","false","0","0","1","0","40 million in marketing? Lol, that seems very high, there was almost nothing done to promote it.","2023-09-03T20:31:00.000Z","https://twitter.com/ADHDSithLord/status/1698433651287974208","@ADHDSithLord","false"
"faye!","1698433525089976515",,"false","false","0","0","0","0","i have had 2 cups of coffee so if I'm weird rn I'm SORRY i have adhd","2023-09-03T20:31:00.000Z","https://twitter.com/run2yong/status/1698433525089976515","@run2yong","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698433471163543619",,"false","false","1","0","1","0","i feel like it's a cultural thing - indoor vs outdoor clothes. you can't be out w/stuff you wear inside the house kinda thing 😭 my mum's fam is 100% the same.","2023-09-03T20:31:00.000Z","https://twitter.com/my_adhd_diaries/status/1698433471163543619","@my_adhd_diaries","false"
"Aia Järvinen","1698433451790049558",,"false","false","1","0","0","0","Watching Kpop on Samsung TV (1513) while watching Insta reels WHILE scrolling ""X"" 'cause dissociation isn't enough anymore. I need to be catapulted to another dimension.

#ADHD #BPD #ChronicIllness #WritingCommunity","2023-09-03T20:31:00.000Z","https://twitter.com/Tulsa_Ghoul/status/1698433451790049558","@Tulsa_Ghoul","false"
"K.I.D.Goggles","1698433417057092075",,"false","false","1","0","1","0","Nah, ironically enough, this is actually an extremely good, gigabtain medical take. My autistic gf consistently talks about how ridiculously high the affiliation between autism and kink/non het sexuality is","2023-09-03T20:30:00.000Z","https://twitter.com/KIDGoggles/status/1698433417057092075","@KIDGoggles","false"
"espen⛈️","1698433364414411143",,"false","false","1","0","1","0","makes sense for a childe kinnie, good luck with the undiagnosed adhd and constant fear of abandonment","2023-09-03T20:30:00.000Z","https://twitter.com/BOYPUPPETT/status/1698433364414411143","@BOYPUPPETT","false"
"b","1698433309649338544",,"false","false","1","0","0","0","A & I joking about how if he accidentally took his adhd meds at night id just teach him how to purge or do it for him..... but we were not joking 💀💀💀","2023-09-03T20:30:00.000Z","https://twitter.com/WhatAmIDoingOh/status/1698433309649338544","@WhatAmIDoingOh","false"
"ez","1698433222806216771",,"false","false","0","0","0","0","I feel like I’m railing lines of coke watching a Mr Beast video, he packs so much content into such a short span it legitimately hurts my brain. I consider myself adhd but zoomers are truly built different","2023-09-03T20:30:00.000Z","https://twitter.com/_ezcargo_/status/1698433222806216771","@_ezcargo_","false"
"🌿Izzy🌿 Two Corpses I Saw 💀💚💀","1698433194885054635",,"false","false","0","0","0","0","Jokes on him I have tooth comb adhd & found a necromancy book & an Underdark entrance in the blighted village.","2023-09-03T20:30:00.000Z","https://twitter.com/simp_phoney/status/1698433194885054635","@simp_phoney","false"
"JoeMovieFan21789","1698433194436219240",,"false","false","0","0","0","0","I disagree. They do. Taika Waititi doesn't understand Thor correctly. If you said ""he does"" then your a little kid born in 1993","2023-09-03T20:30:00.000Z","https://twitter.com/JoeTheMovieFan2/status/1698433194436219240","@JoeTheMovieFan2","false"
"tab🐢","1698433179739209928",,"false","false","0","0","0","0","fr. it’s so fucking hard to even determine what’s going on when you do have cptsd. my sister was diagnosed with bipolar and panic disorder for 4 years before they finally gave her an adhd diagnosis and she could get the medication she needed that helped with everything","2023-09-03T20:30:00.000Z","https://twitter.com/yomamamuppet/status/1698433179739209928","@yomamamuppet","false"
"Frif 🟪","1698433179252560372",,"false","false","20","0","1","2","If you perform extremely well on major grades like tests and projects, but daily work and especially homework brings your grades down, you probably have ADHD.

If you're able to, talk to a doctor about it. Living without some kind of treatment for that is like hard mode.","2023-09-03T20:29:00.000Z","https://twitter.com/Frifuloid/status/1698433179252560372","@Frifuloid","false"
"ᥴꪖꪻ🦋♡","1698433032426766685",,"false","false","4","0","0","0","people be like “i got distracted once” and self diagnose themselves with ADHD","2023-09-03T20:29:00.000Z","https://twitter.com/CatuaIity/status/1698433032426766685","@CatuaIity","false"
"kaja","1698432790537060807",,"false","false","0","0","0","0","and they still havent diagnosed my adhd","2023-09-03T20:28:00.000Z","https://twitter.com/jettmainfml/status/1698432790537060807","@jettmainfml","false"
"Bedeviled Dinosaur","1698432737026392397",,"false","false","0","0","0","0","I did not say cancel everything. I'm saying all the projects would be strengthened if they made even a little less per year. But they are taking on a lot in the next 4 years. It should be interesting lol Im rooting for the workers to be treated better not rushing to a deadline!","2023-09-03T20:28:00.000Z","https://twitter.com/DinoKohli/status/1698432737026392397","@DinoKohli","false"
"LONEWOLFanCUB","1698432648492744855",,"false","false","12","0","5","0","Life just keeps pushing me to go beyond my limits, yeah I'm always transparent, yeah I'm poor , yeah I have C-PTSD , ADHD , Night terror hallucinations, high risk anxiety and depression, yeah I have Langerhans Cell Histiocytosis Cancer , yeah I'm a ex convict and ex heroine addict, yeah Im a abuse and sexual assault survivor ,yeah I have no family left living other than my beautiful daughter and a uncle that I see maybe once every 4 years. Yeah Ive been told majority of my life I'll never amount to anything .Even all those things still isn't gonna stop me from getting what I'm working towards and that's a @KickStreaming contract. NEVER GIVE UP NO MATTER WHAT, go after dreams cause if you don't ""you'll always miss 100% of your shots you don't take."" #BlessedAndGrateful #Motivation #Kick @StakeEddie #KickStreaming #KickStreamers #KickStreamer","2023-09-03T20:27:00.000Z","https://twitter.com/LONEWOLFanCUB/status/1698432648492744855","@LONEWOLFanCUB","true"
